ID,store_ID,hourStart,businessDate,hourOfDay,visitors,conversionRate,avgDwellSeconds
FF-MUC01-2026-03-27T21,MUC01,2026-03-27T21:00:00Z,2026-03-27,21,1,1.0,82
FF-MUC01-2026-03-29T17,MUC01,2026-03-29T17:00:00Z,2026-03-29,17,1,1.0,50
FF-MUC01-2026-03-30T09,MUC01,2026-03-30T09:00:00Z,2026-03-30,9,1,1.0,54
FF-MUC01-2026-03-30T10,MUC01,2026-03-30T10:00:00Z,2026-03-30,10,1,1.0,48
FF-MUC01-2026-03-30T11,MUC01,2026-03-30T11:00:00Z,2026-03-30,11,2,0.5,113
FF-MUC01-2026-03-30T12,MUC01,2026-03-30T12:00:00Z,2026-03-30,12,1,1.0,86
FF-MUC01-2026-03-30T13,MUC01,2026-03-30T13:00:00Z,2026-03-30,13,1,1.0,68
FF-MUC01-2026-03-30T14,MUC01,2026-03-30T14:00:00Z,2026-03-30,14,4,0.75,0
FF-MUC01-2026-03-30T16,MUC01,2026-03-30T16:00:00Z,2026-03-30,16,1,1.0,65
FF-MUC01-2026-03-30T17,MUC01,2026-03-30T17:00:00Z,2026-03-30,17,2,1.0,33
FF-MUC01-2026-03-30T18,MUC01,2026-03-30T18:00:00Z,2026-03-30,18,1,1.0,13
FF-MUC01-2026-03-30T19,MUC01,2026-03-30T19:00:00Z,2026-03-30,19,1,1.0,37
FF-MUC01-2026-03-30T21,MUC01,2026-03-30T21:00:00Z,2026-03-30,21,1,1.0,45
FF-MUC01-2026-03-31T10,MUC01,2026-03-31T10:00:00Z,2026-03-31,10,2,0.5,26
FF-MUC01-2026-03-31T11,MUC01,2026-03-31T11:00:00Z,2026-03-31,11,1,1.0,45
FF-MUC01-2026-03-31T12,MUC01,2026-03-31T12:00:00Z,2026-03-31,12,1,1.0,41
FF-MUC01-2026-03-31T13,MUC01,2026-03-31T13:00:00Z,2026-03-31,13,3,0.6667,54
FF-MUC01-2026-03-31T14,MUC01,2026-03-31T14:00:00Z,2026-03-31,14,3,0.6667,73
FF-MUC01-2026-03-31T15,MUC01,2026-03-31T15:00:00Z,2026-03-31,15,2,1.0,51
FF-MUC01-2026-03-31T16,MUC01,2026-03-31T16:00:00Z,2026-03-31,16,3,1.0,35
FF-MUC01-2026-03-31T17,MUC01,2026-03-31T17:00:00Z,2026-03-31,17,2,1.0,64
FF-MUC01-2026-03-31T18,MUC01,2026-03-31T18:00:00Z,2026-03-31,18,1,1.0,51
FF-MUC01-2026-03-31T19,MUC01,2026-03-31T19:00:00Z,2026-03-31,19,1,1.0,50
FF-MUC01-2026-03-31T20,MUC01,2026-03-31T20:00:00Z,2026-03-31,20,1,1.0,51
FF-MUC01-2026-03-31T21,MUC01,2026-03-31T21:00:00Z,2026-03-31,21,1,1.0,20
FF-MUC01-2026-03-31T22,MUC01,2026-03-31T22:00:00Z,2026-03-31,22,1,1.0,46
FF-MUC01-2026-04-01T10,MUC01,2026-04-01T10:00:00Z,2026-04-01,10,1,1.0,55
FF-MUC01-2026-04-01T11,MUC01,2026-04-01T11:00:00Z,2026-04-01,11,1,1.0,59
FF-MUC01-2026-04-01T12,MUC01,2026-04-01T12:00:00Z,2026-04-01,12,1,1.0,70
FF-MUC01-2026-04-01T13,MUC01,2026-04-01T13:00:00Z,2026-04-01,13,2,1.0,82
FF-MUC01-2026-04-01T14,MUC01,2026-04-01T14:00:00Z,2026-04-01,14,2,1.0,83
FF-MUC01-2026-04-01T15,MUC01,2026-04-01T15:00:00Z,2026-04-01,15,2,1.0,65
FF-MUC01-2026-04-01T16,MUC01,2026-04-01T16:00:00Z,2026-04-01,16,1,1.0,71
FF-MUC01-2026-04-01T17,MUC01,2026-04-01T17:00:00Z,2026-04-01,17,3,0.6667,73
FF-MUC01-2026-04-01T18,MUC01,2026-04-01T18:00:00Z,2026-04-01,18,3,0.6667,78
FF-MUC01-2026-04-01T20,MUC01,2026-04-01T20:00:00Z,2026-04-01,20,1,1.0,-1
FF-MUC01-2026-04-01T21,MUC01,2026-04-01T21:00:00Z,2026-04-01,21,1,1.0,65
FF-MUC01-2026-04-02T10,MUC01,2026-04-02T10:00:00Z,2026-04-02,10,1,1.0,43
FF-MUC01-2026-04-02T11,MUC01,2026-04-02T11:00:00Z,2026-04-02,11,2,0.5,26
FF-MUC01-2026-04-02T13,MUC01,2026-04-02T13:00:00Z,2026-04-02,13,1,1.0,63
FF-MUC01-2026-04-02T14,MUC01,2026-04-02T14:00:00Z,2026-04-02,14,1,1.0,92
FF-MUC01-2026-04-02T15,MUC01,2026-04-02T15:00:00Z,2026-04-02,15,2,1.0,66
FF-MUC01-2026-04-02T16,MUC01,2026-04-02T16:00:00Z,2026-04-02,16,3,0.6667,48
FF-MUC01-2026-04-02T17,MUC01,2026-04-02T17:00:00Z,2026-04-02,17,3,0.6667,73
FF-MUC01-2026-04-02T18,MUC01,2026-04-02T18:00:00Z,2026-04-02,18,1,1.0,-1
FF-MUC01-2026-04-02T19,MUC01,2026-04-02T19:00:00Z,2026-04-02,19,1,1.0,57
FF-MUC01-2026-04-02T20,MUC01,2026-04-02T20:00:00Z,2026-04-02,20,1,1.0,65
FF-MUC01-2026-04-02T21,MUC01,2026-04-02T21:00:00Z,2026-04-02,21,1,1.0,2
FF-MUC01-2026-04-03T09,MUC01,2026-04-03T09:00:00Z,2026-04-03,9,1,1.0,49
FF-MUC01-2026-04-03T10,MUC01,2026-04-03T10:00:00Z,2026-04-03,10,1,1.0,53
FF-MUC01-2026-04-03T11,MUC01,2026-04-03T11:00:00Z,2026-04-03,11,1,1.0,72
FF-MUC01-2026-04-03T12,MUC01,2026-04-03T12:00:00Z,2026-04-03,12,2,1.0,37
FF-MUC01-2026-04-03T13,MUC01,2026-04-03T13:00:00Z,2026-04-03,13,2,1.0,33
FF-MUC01-2026-04-03T14,MUC01,2026-04-03T14:00:00Z,2026-04-03,14,3,0.6667,54
FF-MUC01-2026-04-03T15,MUC01,2026-04-03T15:00:00Z,2026-04-03,15,2,1.0,81
FF-MUC01-2026-04-03T17,MUC01,2026-04-03T17:00:00Z,2026-04-03,17,1,1.0,48
FF-MUC01-2026-04-03T18,MUC01,2026-04-03T18:00:00Z,2026-04-03,18,1,1.0,75
FF-MUC01-2026-04-03T19,MUC01,2026-04-03T19:00:00Z,2026-04-03,19,1,1.0,42
FF-MUC01-2026-04-06T09,MUC01,2026-04-06T09:00:00Z,2026-04-06,9,1,1.0,47
FF-MUC01-2026-04-06T10,MUC01,2026-04-06T10:00:00Z,2026-04-06,10,1,1.0,31
FF-MUC01-2026-04-06T12,MUC01,2026-04-06T12:00:00Z,2026-04-06,12,2,1.0,38
FF-MUC01-2026-04-06T13,MUC01,2026-04-06T13:00:00Z,2026-04-06,13,2,1.0,56
FF-MUC01-2026-04-06T14,MUC01,2026-04-06T14:00:00Z,2026-04-06,14,1,1.0,65
FF-MUC01-2026-04-06T15,MUC01,2026-04-06T15:00:00Z,2026-04-06,15,2,1.0,63
FF-MUC01-2026-04-06T16,MUC01,2026-04-06T16:00:00Z,2026-04-06,16,2,1.0,111
FF-MUC01-2026-04-06T17,MUC01,2026-04-06T17:00:00Z,2026-04-06,17,1,1.0,27
FF-MUC01-2026-04-06T18,MUC01,2026-04-06T18:00:00Z,2026-04-06,18,1,1.0,52
FF-MUC01-2026-04-06T19,MUC01,2026-04-06T19:00:00Z,2026-04-06,19,1,1.0,25
FF-MUC01-2026-04-06T20,MUC01,2026-04-06T20:00:00Z,2026-04-06,20,1,1.0,61
FF-MUC01-2026-04-06T21,MUC01,2026-04-06T21:00:00Z,2026-04-06,21,1,1.0,63
FF-MUC01-2026-04-07T09,MUC01,2026-04-07T09:00:00Z,2026-04-07,9,1,1.0,42
FF-MUC01-2026-04-07T11,MUC01,2026-04-07T11:00:00Z,2026-04-07,11,1,1.0,35
FF-MUC01-2026-04-07T12,MUC01,2026-04-07T12:00:00Z,2026-04-07,12,1,1.0,72
FF-MUC01-2026-04-07T13,MUC01,2026-04-07T13:00:00Z,2026-04-07,13,2,1.0,54
FF-MUC01-2026-04-07T15,MUC01,2026-04-07T15:00:00Z,2026-04-07,15,2,1.0,28
FF-MUC01-2026-04-07T16,MUC01,2026-04-07T16:00:00Z,2026-04-07,16,3,0.6667,58
FF-MUC01-2026-04-07T17,MUC01,2026-04-07T17:00:00Z,2026-04-07,17,3,0.6667,35
FF-MUC01-2026-04-07T18,MUC01,2026-04-07T18:00:00Z,2026-04-07,18,1,1.0,55
FF-MUC01-2026-04-07T19,MUC01,2026-04-07T19:00:00Z,2026-04-07,19,1,1.0,52
FF-MUC01-2026-04-07T21,MUC01,2026-04-07T21:00:00Z,2026-04-07,21,1,1.0,31
FF-MUC01-2026-04-08T09,MUC01,2026-04-08T09:00:00Z,2026-04-08,9,1,1.0,63
FF-MUC01-2026-04-08T11,MUC01,2026-04-08T11:00:00Z,2026-04-08,11,1,1.0,72
FF-MUC01-2026-04-08T12,MUC01,2026-04-08T12:00:00Z,2026-04-08,12,1,1.0,47
FF-MUC01-2026-04-08T13,MUC01,2026-04-08T13:00:00Z,2026-04-08,13,3,0.6667,19
FF-MUC01-2026-04-08T14,MUC01,2026-04-08T14:00:00Z,2026-04-08,14,1,1.0,52
FF-MUC01-2026-04-08T15,MUC01,2026-04-08T15:00:00Z,2026-04-08,15,1,1.0,22
FF-MUC01-2026-04-08T17,MUC01,2026-04-08T17:00:00Z,2026-04-08,17,3,0.6667,3
FF-MUC01-2026-04-08T18,MUC01,2026-04-08T18:00:00Z,2026-04-08,18,1,1.0,25
FF-MUC01-2026-04-08T19,MUC01,2026-04-08T19:00:00Z,2026-04-08,19,1,1.0,49
FF-MUC01-2026-04-08T20,MUC01,2026-04-08T20:00:00Z,2026-04-08,20,1,1.0,70
FF-MUC01-2026-04-08T21,MUC01,2026-04-08T21:00:00Z,2026-04-08,21,1,1.0,39
FF-MUC01-2026-04-09T08,MUC01,2026-04-09T08:00:00Z,2026-04-09,8,1,1.0,30
FF-MUC01-2026-04-09T09,MUC01,2026-04-09T09:00:00Z,2026-04-09,9,1,1.0,72
FF-MUC01-2026-04-09T11,MUC01,2026-04-09T11:00:00Z,2026-04-09,11,1,1.0,39
FF-MUC01-2026-04-09T13,MUC01,2026-04-09T13:00:00Z,2026-04-09,13,1,1.0,79
FF-MUC01-2026-04-09T14,MUC01,2026-04-09T14:00:00Z,2026-04-09,14,2,1.0,85
FF-MUC01-2026-04-09T15,MUC01,2026-04-09T15:00:00Z,2026-04-09,15,1,1.0,65
FF-MUC01-2026-04-09T16,MUC01,2026-04-09T16:00:00Z,2026-04-09,16,3,0.6667,50
FF-MUC01-2026-04-09T17,MUC01,2026-04-09T17:00:00Z,2026-04-09,17,1,1.0,43
FF-MUC01-2026-04-09T18,MUC01,2026-04-09T18:00:00Z,2026-04-09,18,1,1.0,51
FF-MUC01-2026-04-09T19,MUC01,2026-04-09T19:00:00Z,2026-04-09,19,1,1.0,32
FF-MUC01-2026-04-09T20,MUC01,2026-04-09T20:00:00Z,2026-04-09,20,2,0.5,51
FF-MUC01-2026-04-09T21,MUC01,2026-04-09T21:00:00Z,2026-04-09,21,1,1.0,66
FF-MUC01-2026-04-10T09,MUC01,2026-04-10T09:00:00Z,2026-04-10,9,1,1.0,54
FF-MUC01-2026-04-10T12,MUC01,2026-04-10T12:00:00Z,2026-04-10,12,1,1.0,68
FF-MUC01-2026-04-10T13,MUC01,2026-04-10T13:00:00Z,2026-04-10,13,1,1.0,46
FF-MUC01-2026-04-10T14,MUC01,2026-04-10T14:00:00Z,2026-04-10,14,1,1.0,62
FF-MUC01-2026-04-10T15,MUC01,2026-04-10T15:00:00Z,2026-04-10,15,1,1.0,62
FF-MUC01-2026-04-10T16,MUC01,2026-04-10T16:00:00Z,2026-04-10,16,3,0.6667,36
FF-MUC01-2026-04-10T17,MUC01,2026-04-10T17:00:00Z,2026-04-10,17,1,1.0,42
FF-MUC01-2026-04-10T18,MUC01,2026-04-10T18:00:00Z,2026-04-10,18,1,1.0,60
FF-MUC01-2026-04-10T19,MUC01,2026-04-10T19:00:00Z,2026-04-10,19,1,1.0,23
FF-MUC01-2026-04-10T20,MUC01,2026-04-10T20:00:00Z,2026-04-10,20,1,1.0,72
FF-MUC01-2026-04-10T21,MUC01,2026-04-10T21:00:00Z,2026-04-10,21,1,1.0,69
FF-MUC01-2026-04-12T16,MUC01,2026-04-12T16:00:00Z,2026-04-12,16,1,1.0,40
FF-MUC01-2026-04-13T09,MUC01,2026-04-13T09:00:00Z,2026-04-13,9,1,1.0,53
FF-MUC01-2026-04-13T10,MUC01,2026-04-13T10:00:00Z,2026-04-13,10,1,1.0,28
FF-MUC01-2026-04-13T11,MUC01,2026-04-13T11:00:00Z,2026-04-13,11,1,1.0,20
FF-MUC01-2026-04-13T12,MUC01,2026-04-13T12:00:00Z,2026-04-13,12,1,1.0,27
FF-MUC01-2026-04-13T13,MUC01,2026-04-13T13:00:00Z,2026-04-13,13,1,1.0,82
FF-MUC01-2026-04-13T14,MUC01,2026-04-13T14:00:00Z,2026-04-13,14,2,1.0,49
FF-MUC01-2026-04-13T15,MUC01,2026-04-13T15:00:00Z,2026-04-13,15,1,1.0,45
FF-MUC01-2026-04-13T16,MUC01,2026-04-13T16:00:00Z,2026-04-13,16,2,1.0,87
FF-MUC01-2026-04-13T18,MUC01,2026-04-13T18:00:00Z,2026-04-13,18,1,1.0,24
FF-MUC01-2026-04-13T19,MUC01,2026-04-13T19:00:00Z,2026-04-13,19,1,1.0,62
FF-MUC01-2026-04-13T20,MUC01,2026-04-13T20:00:00Z,2026-04-13,20,1,1.0,78
FF-MUC01-2026-04-14T08,MUC01,2026-04-14T08:00:00Z,2026-04-14,8,1,1.0,50
FF-MUC01-2026-04-14T09,MUC01,2026-04-14T09:00:00Z,2026-04-14,9,1,1.0,30
FF-MUC01-2026-04-14T11,MUC01,2026-04-14T11:00:00Z,2026-04-14,11,1,1.0,25
FF-MUC01-2026-04-14T12,MUC01,2026-04-14T12:00:00Z,2026-04-14,12,2,1.0,31
FF-MUC01-2026-04-14T14,MUC01,2026-04-14T14:00:00Z,2026-04-14,14,4,0.75,58
FF-MUC01-2026-04-14T15,MUC01,2026-04-14T15:00:00Z,2026-04-14,15,4,0.75,75
FF-MUC01-2026-04-14T16,MUC01,2026-04-14T16:00:00Z,2026-04-14,16,2,1.0,51
FF-MUC01-2026-04-14T17,MUC01,2026-04-14T17:00:00Z,2026-04-14,17,1,1.0,94
FF-MUC01-2026-04-14T18,MUC01,2026-04-14T18:00:00Z,2026-04-14,18,1,1.0,63
FF-MUC01-2026-04-14T19,MUC01,2026-04-14T19:00:00Z,2026-04-14,19,1,1.0,10
FF-MUC01-2026-04-14T20,MUC01,2026-04-14T20:00:00Z,2026-04-14,20,1,1.0,57
FF-MUC01-2026-04-14T21,MUC01,2026-04-14T21:00:00Z,2026-04-14,21,2,0.5,52
FF-MUC01-2026-04-14T22,MUC01,2026-04-14T22:00:00Z,2026-04-14,22,1,1.0,37
FF-MUC01-2026-04-15T08,MUC01,2026-04-15T08:00:00Z,2026-04-15,8,1,1.0,68
FF-MUC01-2026-04-15T09,MUC01,2026-04-15T09:00:00Z,2026-04-15,9,2,0.5,37
FF-MUC01-2026-04-15T10,MUC01,2026-04-15T10:00:00Z,2026-04-15,10,1,1.0,71
FF-MUC01-2026-04-15T11,MUC01,2026-04-15T11:00:00Z,2026-04-15,11,1,1.0,102
FF-MUC01-2026-04-15T12,MUC01,2026-04-15T12:00:00Z,2026-04-15,12,1,1.0,65
FF-MUC01-2026-04-15T13,MUC01,2026-04-15T13:00:00Z,2026-04-15,13,5,0.8,44
FF-MUC01-2026-04-15T14,MUC01,2026-04-15T14:00:00Z,2026-04-15,14,2,1.0,24
FF-MUC01-2026-04-15T15,MUC01,2026-04-15T15:00:00Z,2026-04-15,15,4,0.75,71
FF-MUC01-2026-04-15T16,MUC01,2026-04-15T16:00:00Z,2026-04-15,16,2,1.0,44
FF-MUC01-2026-04-15T17,MUC01,2026-04-15T17:00:00Z,2026-04-15,17,2,1.0,53
FF-MUC01-2026-04-15T18,MUC01,2026-04-15T18:00:00Z,2026-04-15,18,1,1.0,64
FF-MUC01-2026-04-15T20,MUC01,2026-04-15T20:00:00Z,2026-04-15,20,1,1.0,44
FF-MUC01-2026-04-15T21,MUC01,2026-04-15T21:00:00Z,2026-04-15,21,1,1.0,62
FF-MUC01-2026-04-15T22,MUC01,2026-04-15T22:00:00Z,2026-04-15,22,1,1.0,16
FF-MUC01-2026-04-16T08,MUC01,2026-04-16T08:00:00Z,2026-04-16,8,1,1.0,56
FF-MUC01-2026-04-16T09,MUC01,2026-04-16T09:00:00Z,2026-04-16,9,1,1.0,55
FF-MUC01-2026-04-16T10,MUC01,2026-04-16T10:00:00Z,2026-04-16,10,1,1.0,20
FF-MUC01-2026-04-16T11,MUC01,2026-04-16T11:00:00Z,2026-04-16,11,1,1.0,51
FF-MUC01-2026-04-16T12,MUC01,2026-04-16T12:00:00Z,2026-04-16,12,1,1.0,61
FF-MUC01-2026-04-16T13,MUC01,2026-04-16T13:00:00Z,2026-04-16,13,3,0.6667,59
FF-MUC01-2026-04-16T14,MUC01,2026-04-16T14:00:00Z,2026-04-16,14,1,1.0,69
FF-MUC01-2026-04-16T15,MUC01,2026-04-16T15:00:00Z,2026-04-16,15,3,0.6667,36
FF-MUC01-2026-04-16T16,MUC01,2026-04-16T16:00:00Z,2026-04-16,16,2,1.0,47
FF-MUC01-2026-04-16T17,MUC01,2026-04-16T17:00:00Z,2026-04-16,17,1,1.0,31
FF-MUC01-2026-04-16T18,MUC01,2026-04-16T18:00:00Z,2026-04-16,18,1,1.0,64
FF-MUC01-2026-04-16T19,MUC01,2026-04-16T19:00:00Z,2026-04-16,19,1,1.0,37
FF-MUC01-2026-04-16T20,MUC01,2026-04-16T20:00:00Z,2026-04-16,20,2,0.5,43
FF-MUC01-2026-04-16T21,MUC01,2026-04-16T21:00:00Z,2026-04-16,21,1,1.0,36
FF-MUC01-2026-04-17T12,MUC01,2026-04-17T12:00:00Z,2026-04-17,12,1,1.0,15
FF-MUC01-2026-04-17T13,MUC01,2026-04-17T13:00:00Z,2026-04-17,13,1,1.0,22
FF-MUC01-2026-04-17T14,MUC01,2026-04-17T14:00:00Z,2026-04-17,14,1,1.0,75
FF-MUC01-2026-04-17T15,MUC01,2026-04-17T15:00:00Z,2026-04-17,15,1,1.0,72
FF-MUC01-2026-04-17T16,MUC01,2026-04-17T16:00:00Z,2026-04-17,16,1,1.0,34
FF-MUC01-2026-04-17T18,MUC01,2026-04-17T18:00:00Z,2026-04-17,18,1,1.0,62
FF-MUC01-2026-04-17T19,MUC01,2026-04-17T19:00:00Z,2026-04-17,19,1,1.0,50
FF-MUC01-2026-04-17T20,MUC01,2026-04-17T20:00:00Z,2026-04-17,20,1,1.0,51
FF-MUC01-2026-04-19T13,MUC01,2026-04-19T13:00:00Z,2026-04-19,13,1,1.0,35
FF-MUC01-2026-04-20T09,MUC01,2026-04-20T09:00:00Z,2026-04-20,9,1,1.0,77
FF-MUC01-2026-04-20T10,MUC01,2026-04-20T10:00:00Z,2026-04-20,10,1,1.0,28
FF-MUC01-2026-04-20T11,MUC01,2026-04-20T11:00:00Z,2026-04-20,11,1,1.0,53
FF-MUC01-2026-04-20T12,MUC01,2026-04-20T12:00:00Z,2026-04-20,12,1,1.0,40
FF-MUC01-2026-04-20T13,MUC01,2026-04-20T13:00:00Z,2026-04-20,13,3,0.6667,67
FF-MUC01-2026-04-20T14,MUC01,2026-04-20T14:00:00Z,2026-04-20,14,3,1.0,11
FF-MUC01-2026-04-20T15,MUC01,2026-04-20T15:00:00Z,2026-04-20,15,3,1.0,31
FF-MUC01-2026-04-20T16,MUC01,2026-04-20T16:00:00Z,2026-04-20,16,2,1.0,41
FF-MUC01-2026-04-20T17,MUC01,2026-04-20T17:00:00Z,2026-04-20,17,1,1.0,45
FF-MUC01-2026-04-20T19,MUC01,2026-04-20T19:00:00Z,2026-04-20,19,2,0.5,69
FF-MUC01-2026-04-20T20,MUC01,2026-04-20T20:00:00Z,2026-04-20,20,1,1.0,51
FF-MUC01-2026-04-20T21,MUC01,2026-04-20T21:00:00Z,2026-04-20,21,1,1.0,46
FF-MUC01-2026-04-21T08,MUC01,2026-04-21T08:00:00Z,2026-04-21,8,1,1.0,35
FF-MUC01-2026-04-21T09,MUC01,2026-04-21T09:00:00Z,2026-04-21,9,1,1.0,57
FF-MUC01-2026-04-21T10,MUC01,2026-04-21T10:00:00Z,2026-04-21,10,1,1.0,10
FF-MUC01-2026-04-21T11,MUC01,2026-04-21T11:00:00Z,2026-04-21,11,1,1.0,71
FF-MUC01-2026-04-21T13,MUC01,2026-04-21T13:00:00Z,2026-04-21,13,4,0.75,23
FF-MUC01-2026-04-21T14,MUC01,2026-04-21T14:00:00Z,2026-04-21,14,2,1.0,35
FF-MUC01-2026-04-21T15,MUC01,2026-04-21T15:00:00Z,2026-04-21,15,2,1.0,66
FF-MUC01-2026-04-21T16,MUC01,2026-04-21T16:00:00Z,2026-04-21,16,3,0.6667,69
FF-MUC01-2026-04-21T17,MUC01,2026-04-21T17:00:00Z,2026-04-21,17,2,1.0,71
FF-MUC01-2026-04-21T18,MUC01,2026-04-21T18:00:00Z,2026-04-21,18,1,1.0,71
FF-MUC01-2026-04-21T19,MUC01,2026-04-21T19:00:00Z,2026-04-21,19,1,1.0,19
FF-MUC01-2026-04-21T21,MUC01,2026-04-21T21:00:00Z,2026-04-21,21,1,1.0,74
FF-MUC01-2026-04-22T09,MUC01,2026-04-22T09:00:00Z,2026-04-22,9,1,1.0,55
FF-MUC01-2026-04-22T12,MUC01,2026-04-22T12:00:00Z,2026-04-22,12,3,0.6667,59
FF-MUC01-2026-04-22T13,MUC01,2026-04-22T13:00:00Z,2026-04-22,13,3,0.6667,51
FF-MUC01-2026-04-22T15,MUC01,2026-04-22T15:00:00Z,2026-04-22,15,4,0.75,55
FF-MUC01-2026-04-22T16,MUC01,2026-04-22T16:00:00Z,2026-04-22,16,1,1.0,67
FF-MUC01-2026-04-22T17,MUC01,2026-04-22T17:00:00Z,2026-04-22,17,1,1.0,53
FF-MUC01-2026-04-22T18,MUC01,2026-04-22T18:00:00Z,2026-04-22,18,1,1.0,14
FF-MUC01-2026-04-22T19,MUC01,2026-04-22T19:00:00Z,2026-04-22,19,1,1.0,51
FF-MUC01-2026-04-22T20,MUC01,2026-04-22T20:00:00Z,2026-04-22,20,1,1.0,28
FF-MUC01-2026-04-22T21,MUC01,2026-04-22T21:00:00Z,2026-04-22,21,1,1.0,68
FF-MUC01-2026-04-23T08,MUC01,2026-04-23T08:00:00Z,2026-04-23,8,1,1.0,30
FF-MUC01-2026-04-23T10,MUC01,2026-04-23T10:00:00Z,2026-04-23,10,1,1.0,51
FF-MUC01-2026-04-23T12,MUC01,2026-04-23T12:00:00Z,2026-04-23,12,1,1.0,72
FF-MUC01-2026-04-23T13,MUC01,2026-04-23T13:00:00Z,2026-04-23,13,2,1.0,42
FF-MUC01-2026-04-23T14,MUC01,2026-04-23T14:00:00Z,2026-04-23,14,3,0.6667,60
FF-MUC01-2026-04-23T15,MUC01,2026-04-23T15:00:00Z,2026-04-23,15,1,1.0,58
FF-MUC01-2026-04-23T16,MUC01,2026-04-23T16:00:00Z,2026-04-23,16,2,1.0,34
FF-MUC01-2026-04-23T17,MUC01,2026-04-23T17:00:00Z,2026-04-23,17,2,1.0,42
FF-MUC01-2026-04-23T18,MUC01,2026-04-23T18:00:00Z,2026-04-23,18,3,0.6667,48
FF-MUC01-2026-04-23T19,MUC01,2026-04-23T19:00:00Z,2026-04-23,19,1,1.0,20
FF-MUC01-2026-04-23T20,MUC01,2026-04-23T20:00:00Z,2026-04-23,20,1,1.0,55
FF-MUC01-2026-04-23T21,MUC01,2026-04-23T21:00:00Z,2026-04-23,21,1,1.0,61
FF-MUC01-2026-04-24T11,MUC01,2026-04-24T11:00:00Z,2026-04-24,11,1,1.0,37
FF-MUC01-2026-04-24T12,MUC01,2026-04-24T12:00:00Z,2026-04-24,12,1,1.0,48
FF-MUC01-2026-04-24T13,MUC01,2026-04-24T13:00:00Z,2026-04-24,13,2,1.0,29
FF-MUC01-2026-04-24T15,MUC01,2026-04-24T15:00:00Z,2026-04-24,15,1,1.0,34
FF-MUC01-2026-04-24T16,MUC01,2026-04-24T16:00:00Z,2026-04-24,16,3,0.6667,48
FF-MUC01-2026-04-24T17,MUC01,2026-04-24T17:00:00Z,2026-04-24,17,1,1.0,71
FF-MUC01-2026-04-24T18,MUC01,2026-04-24T18:00:00Z,2026-04-24,18,1,1.0,39
FF-MUC01-2026-04-24T19,MUC01,2026-04-24T19:00:00Z,2026-04-24,19,1,1.0,36
FF-MUC01-2026-04-24T20,MUC01,2026-04-24T20:00:00Z,2026-04-24,20,1,1.0,11
FF-MUC01-2026-04-24T21,MUC01,2026-04-24T21:00:00Z,2026-04-24,21,1,1.0,66
FF-MUC01-2026-04-26T13,MUC01,2026-04-26T13:00:00Z,2026-04-26,13,1,1.0,37
FF-MUC01-2026-04-26T16,MUC01,2026-04-26T16:00:00Z,2026-04-26,16,1,1.0,56
FF-MUC01-2026-04-27T08,MUC01,2026-04-27T08:00:00Z,2026-04-27,8,1,1.0,57
FF-MUC01-2026-04-27T09,MUC01,2026-04-27T09:00:00Z,2026-04-27,9,1,1.0,35
FF-MUC01-2026-04-27T10,MUC01,2026-04-27T10:00:00Z,2026-04-27,10,1,1.0,58
FF-MUC01-2026-04-27T12,MUC01,2026-04-27T12:00:00Z,2026-04-27,12,1,1.0,39
FF-MUC01-2026-04-27T13,MUC01,2026-04-27T13:00:00Z,2026-04-27,13,1,1.0,53
FF-MUC01-2026-04-27T14,MUC01,2026-04-27T14:00:00Z,2026-04-27,14,3,0.6667,79
FF-MUC01-2026-04-27T15,MUC01,2026-04-27T15:00:00Z,2026-04-27,15,2,1.0,19
FF-MUC01-2026-04-27T16,MUC01,2026-04-27T16:00:00Z,2026-04-27,16,1,1.0,61
FF-MUC01-2026-04-27T18,MUC01,2026-04-27T18:00:00Z,2026-04-27,18,1,1.0,13
FF-MUC01-2026-04-27T19,MUC01,2026-04-27T19:00:00Z,2026-04-27,19,1,1.0,54
FF-MUC01-2026-04-28T09,MUC01,2026-04-28T09:00:00Z,2026-04-28,9,1,1.0,16
FF-MUC01-2026-04-28T10,MUC01,2026-04-28T10:00:00Z,2026-04-28,10,1,1.0,83
FF-MUC01-2026-04-28T11,MUC01,2026-04-28T11:00:00Z,2026-04-28,11,1,1.0,38
FF-MUC01-2026-04-28T12,MUC01,2026-04-28T12:00:00Z,2026-04-28,12,1,1.0,36
FF-MUC01-2026-04-28T13,MUC01,2026-04-28T13:00:00Z,2026-04-28,13,2,1.0,56
FF-MUC01-2026-04-28T14,MUC01,2026-04-28T14:00:00Z,2026-04-28,14,6,0.6667,28
FF-MUC01-2026-04-28T15,MUC01,2026-04-28T15:00:00Z,2026-04-28,15,2,1.0,49
FF-MUC01-2026-04-28T16,MUC01,2026-04-28T16:00:00Z,2026-04-28,16,3,0.6667,38
FF-MUC01-2026-04-28T17,MUC01,2026-04-28T17:00:00Z,2026-04-28,17,2,1.0,48
FF-MUC01-2026-04-28T18,MUC01,2026-04-28T18:00:00Z,2026-04-28,18,1,1.0,63
FF-MUC01-2026-04-28T19,MUC01,2026-04-28T19:00:00Z,2026-04-28,19,1,1.0,93
FF-MUC01-2026-04-28T20,MUC01,2026-04-28T20:00:00Z,2026-04-28,20,1,1.0,41
FF-MUC01-2026-04-28T21,MUC01,2026-04-28T21:00:00Z,2026-04-28,21,1,1.0,30
